model,dataset,target,layer,seed,arm,whitened,rho,distortion,epochs_trained,best_epoch
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,0,hyperbolic,True,0.1305,0.1964,800,500
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,1,bare_euclidean,True,0.0328,0.2155,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,1,cond_euclidean,True,0.0659,0.1536,600,300
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,1,hyperbolic,True,0.0489,0.2503,550,250
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,2,bare_euclidean,True,0.0617,0.2053,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,2,cond_euclidean,True,-0.0025,0.1786,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,2,hyperbolic,True,0.0191,0.2351,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,3,bare_euclidean,True,0.0521,0.2248,500,200
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,3,cond_euclidean,True,0.0259,0.2192,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,3,hyperbolic,True,-0.0048,0.2517,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,4,bare_euclidean,True,-0.01,0.1859,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,4,cond_euclidean,True,-0.0046,0.1573,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,4,hyperbolic,True,-0.0024,0.2183,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,5,bare_euclidean,True,0.0304,0.1914,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,5,cond_euclidean,True,-0.0254,0.1955,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,8,5,hyperbolic,True,-0.0077,0.2209,600,300
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,0,bare_euclidean,True,0.0707,0.1936,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,0,cond_euclidean,True,0.088,0.2059,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,0,hyperbolic,True,0.0725,0.2266,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,1,bare_euclidean,True,-0.0071,0.1906,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,1,cond_euclidean,True,0.0687,0.1758,1100,800
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,1,hyperbolic,True,0.015,0.2233,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,2,bare_euclidean,True,-0.0382,0.2043,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,2,cond_euclidean,True,-0.0042,0.1863,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,2,hyperbolic,True,-0.0102,0.2139,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,3,bare_euclidean,True,0.0409,0.2003,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,3,cond_euclidean,True,0.0088,0.1933,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,3,hyperbolic,True,-0.02,0.276,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,4,bare_euclidean,True,0.0415,0.1981,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,4,cond_euclidean,True,0.1021,0.1571,1400,1100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,4,hyperbolic,True,0.084,0.2286,650,350
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,5,bare_euclidean,True,0.025,0.2007,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,5,cond_euclidean,True,0.0007,0.1789,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,16,5,hyperbolic,True,0.0297,0.1945,600,300
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,0,bare_euclidean,True,0.1376,0.1904,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,0,cond_euclidean,True,-0.0239,0.1861,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,0,hyperbolic,True,0.0739,0.2387,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,1,bare_euclidean,True,0.0191,0.1957,500,200
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,1,cond_euclidean,True,0.0371,0.1377,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,1,hyperbolic,True,0.0304,0.2352,750,450
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,2,bare_euclidean,True,-0.0152,0.2115,700,400
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,2,cond_euclidean,True,-0.0213,0.1552,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,2,hyperbolic,True,0.0537,0.242,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,3,bare_euclidean,True,0.0476,0.2045,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,3,cond_euclidean,True,0.033,0.2007,500,200
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,3,hyperbolic,True,-0.0046,0.2463,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,4,bare_euclidean,True,0.1126,0.1772,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,4,cond_euclidean,True,0.0995,0.1394,800,500
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,4,hyperbolic,True,0.0997,0.1823,1350,1050
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,5,bare_euclidean,True,0.0502,0.1935,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,5,cond_euclidean,True,-0.0122,0.162,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,24,5,hyperbolic,True,0.0343,0.2089,650,350
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,0,bare_euclidean,True,0.1598,0.1897,500,200
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,0,cond_euclidean,True,0.0938,0.1799,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,0,hyperbolic,True,0.0777,0.2017,650,350
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,1,bare_euclidean,True,0.0414,0.2024,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,1,cond_euclidean,True,0.0169,0.1738,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,1,hyperbolic,True,0.035,0.2061,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,2,bare_euclidean,True,0.0116,0.1944,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,2,cond_euclidean,True,-0.0121,0.1811,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,2,hyperbolic,True,0.0361,0.2283,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,3,bare_euclidean,True,0.0639,0.2019,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,3,cond_euclidean,True,-0.0193,0.1671,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,3,hyperbolic,True,0.0534,0.1925,750,450
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,4,bare_euclidean,True,0.1073,0.1824,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,4,cond_euclidean,True,0.1527,0.1189,850,550
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,4,hyperbolic,True,0.1089,0.2095,500,200
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,5,bare_euclidean,True,0.0523,0.1955,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,5,cond_euclidean,True,-0.0426,0.1666,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,31,5,hyperbolic,True,0.0127,0.2054,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,0,bare_euclidean,True,0.1394,0.1909,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,0,cond_euclidean,True,0.0156,0.1623,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,0,hyperbolic,True,0.0725,0.1765,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,1,bare_euclidean,True,-0.0409,0.2163,400,100
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,1,cond_euclidean,True,0.0263,0.1459,500,200
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,1,hyperbolic,True,0.0552,0.2309,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,2,bare_euclidean,True,0.0462,0.2109,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,2,cond_euclidean,True,0.0163,0.1387,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,2,hyperbolic,True,0.0657,0.2144,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,3,bare_euclidean,True,0.0274,0.2137,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,3,cond_euclidean,True,0.0176,0.1821,500,200
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,3,hyperbolic,True,0.0537,0.2315,800,500
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,4,bare_euclidean,True,0.0866,0.1913,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,4,cond_euclidean,True,0.1912,0.1139,600,300
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,4,hyperbolic,True,0.097,0.2202,450,150
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,5,bare_euclidean,True,0.0603,0.1918,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,5,cond_euclidean,True,-0.0227,0.1473,350,50
mistralai/Mistral-7B-v0.3,harm_taxonomy,depth,32,5,hyperbolic,True,0.0127,0.2162,350,50
